PlayerID,SeasonType,Season,GameDate,Week,Team,Opponent,HomeOrAway,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPosition,PlayerGameID,ExtraPointsAttempted,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,InjuryStatus,TeamID,OpponentID,ScoreID
24144,1,2023,9/24/2023 1:00:00 PM,3,NO,GB,AWAY,90,Bryan Bresee,DT,DEF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,DL,991008637,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,22,12,18457
24161,1,2023,9/24/2023 1:00:00 PM,3,NO,GB,AWAY,64,Nick Saldiveri,OL,OFF,N,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OL,991008639,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,22,12,18457
24236,1,2023,9/24/2023 1:00:00 PM,3,NO,GB,AWAY,55,Isaiah Foskey,DE,DEF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,DL,991008642,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,22,12,18457
24238,1,2023,9/24/2023 1:00:00 PM,3,NO,GB,AWAY,25,Kendre Miller,RB,OFF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,9.00,34.00,3.8,0.00,10.00,1.00,1.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,RB,991008643,0.00,3.90,0.00,0.00,0.00,0.00,0.00,4.40,,22,12,18457
24349,1,2023,9/24/2023 1:00:00 PM,3,NO,GB,AWAY,17,A.T. Perry,WR,OFF,N,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,991008646,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,22,12,18457
24413,1,2023,9/24/2023 1:00:00 PM,3,NO,GB,AWAY,31,Jordan Howden,DB,DEF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,DB,991008650,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,22,12,18457
24506,1,2023,9/24/2023 1:00:00 PM,3,NO,GB,AWAY,19,Blake Grupe,K,ST,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,0.00,0.00,0.00,5.00,K,991008653,2.00,5.00,0.00,1.00,0.00,0.00,0.00,5.00,,22,12,18457
24699,1,2023,9/24/2023 1:00:00 PM,3,NO,GB,AWAY,39,Lou Hedley,P,ST,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,P,991008655,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,22,12,18457
11105,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,22,Kareem Jackson,S,DEF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,DB,991008329,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
14536,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,3,Russell Wilson,QB,OFF,Y,Y,38.00,23.00,306.00,60.5,8.1,13.3,1.00,1.00,83.88,46.00,1.00,12.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.24,QB,991008331,0.00,15.24,0.00,0.00,0.00,0.00,0.00,18.24,,10,19,18458
15375,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,98,Mike Purcell,DL,DEF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,DL,991008333,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
16039,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,73,Cam Fleming,OT,OFF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OL,991008334,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
16821,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,5,Randy Gregory,OLB,DEF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,LB,991008335,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
16824,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,55,Frank Clark,OLB,DEF,N,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,LB,991008336,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Out,10,19,18458
16928,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,20,Michael Burton,FB,OFF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RB,991008338,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
17085,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,49,Alex Singleton,ILB,DEF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.50,LB,991008339,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
17762,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,84,Chris Manhertz,TE,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,1.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TE,991008342,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
18023,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,31,Justin Simmons,S,DEF,N,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DB,991008346,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Out,10,19,18458
18144,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,9,Riley Dixon,P,ST,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,P,991008348,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
18152,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,39,Dwayne Washington,RB,OFF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RB,991008349,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
18478,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,16,Wil Lutz,K,ST,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,2.00,0.00,0.00,0.00,8.00,K,991008351,2.00,8.00,0.00,1.00,1.00,0.00,0.00,8.00,,10,19,18458
18899,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,72,Garett Bolles,OT,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OL,991008352,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
18972,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,23,Fabian Moreau,CB,DEF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DB,991008354,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
18993,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,25,Samaje Perine,RB,OFF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,3.00,9.00,3,0.00,3.00,3.00,2.00,15.00,7.5,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.40,RB,991008355,0.00,3.40,0.00,0.00,0.00,0.00,0.00,4.40,,10,19,18458
19124,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,93,D.J. Jones,DT,DEF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,DL,991008356,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
19800,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,14,Courtland Sutton,WR,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,11.00,8.00,91.00,11.4,1.00,25.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.10,WR,991008358,0.00,15.10,0.00,0.00,0.00,0.00,0.00,21.10,,10,19,18458
19833,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,69,Mike McGlinchey,OT,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OL,991008360,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
19933,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,47,Josey Jewell,ILB,DEF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,LB,991008364,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
20028,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,1,Tremon Smith,CB,DEF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DB,991008371,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
20738,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,99,Zach Allen,DE,DEF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,DL,991008376,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
20816,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,17,Lil'Jordan Humphrey,WR,OFF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,991008377,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
20914,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,74,Ben Powers,G,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OL,991008380,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
20954,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,4,Jarrett Stidham,QB,OFF,N,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,QB,991008381,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
21386,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,48,Mitchell Fraboni,LS,ST,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,LS,991008386,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
21406,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,75,Quinn Bailey,OT,OFF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OL,991008387,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
21466,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,92,Jonathan Harris,DL,DEF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,DL,991008388,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
21692,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,10,Jerry Jeudy,WR,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,7.00,5.00,81.00,16.2,0.00,46.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.10,WR,991008390,0.00,10.60,0.00,0.00,0.00,0.00,0.00,13.10,,10,19,18458
21786,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,82,Adam Trautman,TE,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TE,991008391,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
21997,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,79,Lloyd Cushenberry III,C,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OL,991008397,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
22000,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,40,Justin Strnad,ILB,DEF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,LB,991008398,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
22086,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,21,Essang Bassey,CB,DEF,Y,N,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,DB,991008400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
22558,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,33,Javonte Williams,RB,OFF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,11.00,42.00,3.8,0.00,16.00,3.00,2.00,23.00,11.5,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,RB,991008401,0.00,7.50,0.00,0.00,0.00,0.00,0.00,8.50,,10,19,18458
22692,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,2,Pat Surtain II,CB,DEF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.50,DB,991008403,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
22746,1,2023,9/24/2023 1:00:00 PM,3,DEN,MIA,AWAY,0,Jonathon Cooper,OLB,DEF,Y,Y,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,LB,991008405,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10,19,18458
